species	x	y
p_marcgravii	-48.5069	-16.0822
p_marcgravii	-48.45	-14.4961
p_marcgravii	-48.445	-22.8858
p_marcgravii	-48.434167	-22.872222
p_marcgravii	-48.433333	-22.866667
p_marcgravii	-48.432667	-11.253944
p_marcgravii	-48.42	-22.75
p_marcgravii	-48.416667	-22.75
p_marcgravii	-48.405833	-23.251389
p_marcgravii	-48.403611	-9.701111
p_marcgravii	-48.400278	-10.3
p_marcgravii	-48.35056	-23.423889
p_marcgravii	-48.335556	-10.648056
p_marcgravii	-48.311667	-10.413056
p_marcgravii	-48.304444	-10.418889
p_marcgravii	-48.233333	-16.033333
p_marcgravii	-48.23	-16.03
p_marcgravii	-48.213333	-16.329722
p_marcgravii	-48.2	-16.016667
p_marcgravii	-48.2	-15.6666667
p_marcgravii	-48.157778	-22.664722
p_marcgravii	-48.15	-17.716667
p_marcgravii	-48.15	-22.233333
p_marcgravii	-48.149722	-15.742222
p_marcgravii	-48.1	-15.6
p_marcgravii	-48.093333	-10.465556
p_marcgravii	-48.0781	-14.1517
p_marcgravii	-48.05	-16.03
p_marcgravii	-48.016667	-22.866667
p_marcgravii	-48	-12
p_marcgravii	-48	-15.9666667
p_marcgravii	-47.996667	-16.596389
p_marcgravii	-47.9966	-16.5963
p_marcgravii	-47.9503	-16.2525
p_marcgravii	-47.9503	-16.2528
p_marcgravii	-47.9419	-15.935
p_marcgravii	-47.94	-15.725
p_marcgravii	-47.933333	-15.883333
p_marcgravii	-47.933333	-15.95
p_marcgravii	-47.9333	-15.8833
p_marcgravii	-47.93	-15.780278
p_marcgravii	-47.9294	-15.7797
p_marcgravii	-47.926278	-15.9325
p_marcgravii	-47.9167	-15.87367
p_marcgravii	-47.905833	-14.235278
p_marcgravii	-47.9	-15.95
p_marcgravii	-47.899278	-15.932889
p_marcgravii	-47.8975	-15.9925
p_marcgravii	-47.8911	-15.9542
p_marcgravii	-47.883333	-15.965556
p_marcgravii	-47.8833	-15.9656
p_marcgravii	-47.8825	-15.941388
p_marcgravii	-47.856125	-15.907056
p_marcgravii	-47.85	-15.866667
p_marcgravii	-47.85	-15.8833333
p_marcgravii	-47.85	-15.87
p_marcgravii	-47.8356	-14.1631
p_marcgravii	-47.828267	-15.865314
p_marcgravii	-47.827056	-14.190389
p_marcgravii	-47.826944	-15.866667
p_marcgravii	-47.816944	-15.8425
p_marcgravii	-47.8167	-15.60619
p_marcgravii	-47.816667	-15.85
p_marcgravii	-47.813702	-21.0858
p_marcgravii	-47.7933	-14.1722
p_marcgravii	-47.7833333	-15.5833333
p_marcgravii	-47.77671	-15.7833
p_marcgravii	-47.73264	-15.5528
p_marcgravii	-47.7274	-15.75885
p_marcgravii	-47.71872	-15.5916
p_marcgravii	-47.70192	-14.1167
p_marcgravii	-47.6833333	-15.85
p_marcgravii	-47.67	-15.62
p_marcgravii	-47.641944	-15.762777
p_marcgravii	-47.6333333	-15.7166667
p_marcgravii	-47.63	-14.05
p_marcgravii	-47.6258	-22.22
p_marcgravii	-47.613611	-15.545833
p_marcgravii	-47.610278	-14.174444
p_marcgravii	-47.593056	-14.163333
p_marcgravii	-47.5913889	-15.5905555
p_marcgravii	-47.585277	-15.748333
p_marcgravii	-47.583333	-15.583333
p_marcgravii	-47.58	-15.58
p_marcgravii	-47.55	-15.516667
p_marcgravii	-47.526111	-6.9227777
p_marcgravii	-47.5167	-13.93593
p_marcgravii	-47.516667	-14.116667
p_marcgravii	-47.5166667	-14.0833333
p_marcgravii	-47.5142	-14.681
p_marcgravii	-47.490555	-7.4497222
p_marcgravii	-47.479166	-7.0213888
p_marcgravii	-47.449722	-7.096111
p_marcgravii	-47.426944	-10.047778
p_marcgravii	-47.3044444	-15.5708334
p_marcgravii	-47.304444	-15.570833
p_marcgravii	-47.303056	-16.035833
p_marcgravii	-47.2833333	-19.35
p_marcgravii	-47.193056	-15.985
p_marcgravii	-47.153056	-19.219722
p_marcgravii	-47.093889	-8.709167
p_marcgravii	-47	-14
p_marcgravii	-47	-22.1666667
p_marcgravii	-46.950001	-22.4333
p_marcgravii	-46.9422222	-22.3722223
p_marcgravii	-46.9422	-22.3722
p_marcgravii	-46.860278	-20.254722
p_marcgravii	-46.766667	-17.283333
p_marcgravii	-46.7625	-8.639722
p_marcgravii	-46.653611	-20.434444
p_marcgravii	-46.636667	-8.138056
p_marcgravii	-46.547053	-20.488639
p_marcgravii	-46.516667	-20.316667
p_marcgravii	-46.439722	-8.999722
p_marcgravii	-46.3375	-15.791389
p_marcgravii	-46.3375	-15.7914
p_marcgravii	-46.25	-19.333333
p_marcgravii	-46.035556	-7.5325
p_marcgravii	-45.858817	-8.671567
p_marcgravii	-45.767778	-18.087778
p_marcgravii	-45.742778	-8.475278
p_marcgravii	-45.37	-5.88
p_marcgravii	-44.361328	-3.412803
p_marcgravii	-44.316667	-17.701111
p_marcgravii	-44.3	-17.8
p_marcgravii	-44.3	-17.7
p_marcgravii	-44.166667	-17.75
p_marcgravii	-43.969167	-19.611944
p_marcgravii	-43.777353	-18.99053
p_marcgravii	-43.751944	-17.634444
p_marcgravii	-43.742778	-17.810833
p_marcgravii	-43.701389	-19.035278
p_marcgravii	-43.7	-18.33
p_marcgravii	-43.692222	-18.417222
p_marcgravii	-43.692083	-18.417194
p_marcgravii	-43.691944	-18.417222
p_marcgravii	-43.68024	-18.32666
p_marcgravii	-43.65	-18.25
p_marcgravii	-43.62	-18.53
p_marcgravii	-43.60305556	-18.24111111
p_marcgravii	-43.60111111	-18.24
p_marcgravii	-43.57005	-19.8064
p_marcgravii	-43.56013	-18.1575
p_marcgravii	-43.55	-18.18
p_marcgravii	-43.543889	-18.159167
p_marcgravii	-43.5236111	-18.2836111
p_marcgravii	-43.5196	-18.18055
p_marcgravii	-43.441944	-19.608333
p_marcgravii	-43.439583	-19.588333
p_marcgravii	-43.4	-12.0475
p_marcgravii	-43.346667	-18.123889
p_marcgravii	-43.3433333	-18.1222223
p_marcgravii	-43.3422222	-18.0911111
p_marcgravii	-43.044444	-16.830278
p_marcgravii	-43.000278	-16.909722
p_marcgravii	-42.98155	-16.6439
p_marcgravii	-42.966667	-16.6
p_marcgravii	-42.933	-16.717
p_marcgravii	-42.9	-16.55
p_marcgravii	-42.899444	-16.577778
p_marcgravii	-42.889167	-16.654722
p_marcgravii	-42.879167	-16.591389
p_marcgravii	-42.816667	-16.533333
p_marcgravii	-42.473611	-15.910833
p_marcgravii	-48.61	-23.1
p_marcgravii	-43.71440125	-19.16889954
p_marcgravii	-47.92969894	-15.77970028
p_marcgravii	-48.31999969	-21.25
p_marcgravii	-48.15969849	-17.72190094
p_marcgravii	-48.625	-17.74169922
p_marcgravii	-46.03559875	-7.53249979
p_marcgravii	-47.33440018	-15.53719997
p_marcgravii	-48.50719833	-16.0821991
p_marcgravii	-47.95029831	-16.25250053
p_marcgravii	-48.95920181	-15.85249996
p_marcgravii	-47.90999985	-22.54000092
p_marcgravii	-48.27719879	-18.91860008
p_marcgravii	-47.2928009	-19.35280037
p_marcgravii	-48.11999893	-22.78000069
p_marcgravii	-53.21530151	-17.31469917
p_marcgravii	-50.20000076	-22.62999916
p_marcgravii	-50.14030075	-15.9343996
p_marcgravii	-47.61999893	-22.21999931
p_marcgravii	-45.24219894	-7.558330059
p_marcgravii	-48.43999863	-22.87999916
p_marcgravii	-43.60029984	-18.24939919
p_marcgravii	-44.17219925	-17.75749969
p_marcgravii	-52.5489006	-18.40749931
p_marcgravii	-42.88970184	-16.55940056
p_marcgravii	-44.18000031	-17.87330055
p_marcgravii	-48.97999954	-22.45999908
p_marcgravii	-45.97689819	-20.00639915
p_marcgravii	-48.61000061	-23.10000038
p_marcgravii	-50.6692009	-11.22220039
p_marcgravii	-45.92219925	-9.11221981
p_marcgravii	-42.53969955	-15.6097002
p_marcgravii	-48.80860138	-15.9236002
p_marcgravii	-45.19309998	-11.04829979
p_marcgravii	-46.97000122	-21.72999954
p_marcgravii	-43.39080048	-18.00419998
p_marcgravii	-42.86220169	-16.8003006
p_marcgravii	-47.50999832	-14.13249969
p_marcgravii	-55.78720093	-20.47109985
p_marcgravii	-47.81999969	-22.25
p_marcgravii	-48.04999924	-23.59000015
p_marcgravii	-47.27000046	-21.70000076
p_marcgravii	-46.94219971	-22.37220001
p_marcgravii	-46.95000076	-22.43000031
p_marcgravii	-47.47000122	-21.70999908
p_marcgravii	-49.18220139	-10.44250011
p_marcgravii	-48.33000183	-20.78000069
p_marcgravii	-48.39170074	-9.567219734
p_marcgravii	-47.70000076	-21.54999924
p_marcgravii	-55.25469971	-12.99059963
p_marcgravii	-49.02389908	-16.51059914
p_marcgravii	-46.04999924	-20.61529922
p_marcgravii	-46.36579895	-20.24530029
p_marcgravii	-46.85390091	-20.34390068
p_marcgravii	-44.08140182	-19.55780029
p_marcgravii	-44.35860062	-3.392499924
p_marcgravii	-46.87469864	-17.22220039
p_marcgravii	-47.93190002	-19.74830055
p_coriacea	-43.60029984	-18.24939919
p_coriacea	-43.64425	-16.78765
p_coriacea	-44.17219925	-17.75749969
p_coriacea	-44.241389	-17.699444
p_coriacea	-44.24670029	-19.46579933
p_coriacea	-44.3925	-17.713333
p_coriacea	-44.45640182	-18.38080025
p_coriacea	-44.633333	-13.366667
p_coriacea	-44.63669968	-13.34329987
p_coriacea	-44.6367	-13.3433
p_coriacea	-44.73080063	-17.59810066
p_coriacea	-44.94189835	-17.34499931
p_coriacea	-44.9731	-12.3633
p_coriacea	-44.97330093	-12.36330032
p_coriacea	-44.99000168	-12.15279961
p_coriacea	-45	-14.58
p_coriacea	-45.275556	-15.4675
p_coriacea	-45.331667	-15.369722
p_coriacea	-45.369722	-15.485278
p_coriacea	-45.5756	-15.3714
p_coriacea	-45.61830139	-15.30560017
p_coriacea	-45.75	-13
p_coriacea	-45.782778	-18.086944
p_coriacea	-45.826944	-11.877778
p_coriacea	-45.83330154	-18.3383007
p_coriacea	-46	-11.45
p_coriacea	-46	-13.5
p_coriacea	-46.0025	-15.3544
p_coriacea	-46.0025	-15.354444
p_coriacea	-46.006944	-14.167778
p_coriacea	-46.041667	-11.621667
p_coriacea	-46.0466667	-14.8805556
p_coriacea	-46.11309814	-14.48779964
p_coriacea	-46.1131	-14.4878
p_coriacea	-46.23189926	-14.9467001
p_coriacea	-46.568056	-13.791667
p_coriacea	-46.74996	-15.8
p_coriacea	-46.87469864	-17.22220039
p_coriacea	-46.88029861	-13.74190044
p_coriacea	-46.90610123	-16.35750008
p_coriacea	-47.20029831	-18.47330093
p_coriacea	-47.3	-16.95
p_coriacea	-47.40000153	-20.53000069
p_coriacea	-47.4008	-20.5386
p_coriacea	-47.416694	-20.31825
p_coriacea	-47.433333	-20.216667
p_coriacea	-47.460278	-20.247778
p_coriacea	-47.47000122	-20.25
p_coriacea	-47.47000122	-21.70999908
p_coriacea	-47.4780556	-21.7102778
p_coriacea	-47.4781	-21.7103
p_coriacea	-47.483333	-15.813056
p_coriacea	-47.5	-14.75
p_coriacea	-47.5142	-14.681
p_coriacea	-47.516667	-14.116667
p_coriacea	-47.516667	-14.15
p_coriacea	-47.516667	-15.8
p_coriacea	-47.52	-14.15
p_coriacea	-47.52470016	-14.70559978
p_coriacea	-47.529167	-14.139444
p_coriacea	-47.5333	-14.72711
p_coriacea	-47.54999924	-21.46999931
p_coriacea	-47.5508	-21.4792
p_coriacea	-47.566667	-21.6
p_coriacea	-47.57186	-16.75
p_coriacea	-47.578056	-21.612222
p_coriacea	-47.5833333	-20.1666667
p_coriacea	-47.5908	-14.9228
p_coriacea	-47.590833	-14.922778
p_coriacea	-47.6	-16.79518
p_coriacea	-47.6	-16.82229
p_coriacea	-47.6	-21.633333
p_coriacea	-47.6133	-16.7686
p_coriacea	-47.6136	-16.7686
p_coriacea	-47.61360168	-16.76860046
p_coriacea	-47.613611	-15.545833
p_coriacea	-47.61420059	-15.4527998
p_coriacea	-47.666667	-16.75
p_coriacea	-47.67	-16.82
p_coriacea	-47.675833	-16.843333
p_coriacea	-47.70000076	-21.54999924
p_coriacea	-47.74000168	-20.03000069
p_coriacea	-47.76956	-17.99421
p_coriacea	-47.77	-14.17
p_coriacea	-47.77830124	-17.63310051
p_coriacea	-47.783333	-15.866667
p_coriacea	-47.7833333	-17.9666667
p_coriacea	-47.81000137	-21.17000008
p_coriacea	-47.8103	-21.1775
p_coriacea	-47.85	-15.7666667
p_coriacea	-47.85	-15.866667
p_coriacea	-47.856125	-15.907056
p_coriacea	-47.865556	-15.946944
p_coriacea	-47.86666	-15.95
p_coriacea	-47.867778	-15.9625
p_coriacea	-47.870278	-15.951667
p_coriacea	-47.8775	-15.947222
p_coriacea	-47.878611	-15.919444
p_coriacea	-47.8814	-15.9561
p_coriacea	-47.881536	-15.912153
p_coriacea	-47.8833333	-15.9
p_coriacea	-47.8853	-15.7781
p_coriacea	-47.898611	-15.965
p_coriacea	-47.8992	-15.9319444
p_coriacea	-47.9	-15.930833
p_coriacea	-47.9	-15.95
p_coriacea	-47.906306	-15.930056
p_coriacea	-47.9161111	-15.9188889
p_coriacea	-47.916667	-15.916667
p_coriacea	-47.916667	-15.966667
p_coriacea	-47.92	-15.97
p_coriacea	-47.926278	-15.9325
p_coriacea	-47.9294	-15.7797
p_coriacea	-47.933333	-15.95
p_coriacea	-47.944708	-15.896697
p_coriacea	-47.948639	-15.975833
p_coriacea	-47.9491666	-15.9558333
p_coriacea	-47.95	-16.03
p_coriacea	-47.95	-16.033333
p_coriacea	-47.95029831	-16.25250053
p_coriacea	-47.9503	-16.2525
p_coriacea	-47.9961	-16.596
p_coriacea	-47.996111	-16.596111
p_coriacea	-48	-17
p_coriacea	-48	-20
p_coriacea	-48.0122	-16.7179
p_coriacea	-48.012222	-16.717778
p_coriacea	-48.04999924	-20.72999954
p_coriacea	-48.0578	-20.7314
p_coriacea	-48.166667	-15.416667
p_coriacea	-48.16999817	-21.79000092
p_coriacea	-48.17	-15.42
p_coriacea	-48.196389	-16.336111
p_coriacea	-48.2	-15.533333
p_coriacea	-48.224722	-14.875277
p_coriacea	-48.224722	-14.875278
p_coriacea	-48.25	-15.5
p_coriacea	-48.266667	-16.333333
p_coriacea	-48.27719879	-18.91860008
p_coriacea	-48.3	-15.466667
p_coriacea	-48.33	-15.42
p_coriacea	-48.533333	-17.7
p_coriacea	-48.58	-16.6
p_coriacea	-48.583333	-15.5
p_coriacea	-48.583333	-16.6
p_coriacea	-48.6081	-16.6592
p_coriacea	-48.61	-23.1
p_coriacea	-48.616667	-17.733333
p_coriacea	-48.625	-17.74169922
p_coriacea	-48.625	-17.7417
p_coriacea	-48.666667	-17.732222
p_coriacea	-48.667222	-17.776667
p_coriacea	-48.686666	-17.780833
p_coriacea	-48.7	-17.716667
p_coriacea	-48.7	-17.72
p_coriacea	-48.716667	-16.566667
p_coriacea	-48.74359894	-16.61919975
p_coriacea	-48.7633333	-15.85
p_coriacea	-48.77	-15.8
p_coriacea	-48.7757988	-15.79440022
p_coriacea	-48.7775	-15.780833
p_coriacea	-48.8	-15.8
p_coriacea	-48.8	-15.9
p_coriacea	-48.8	-16.1
p_coriacea	-48.80860138	-15.9236002
p_coriacea	-48.8086111	-16.05012
p_coriacea	-48.812583	-16.617861
p_coriacea	-48.816667	-15.8
p_coriacea	-48.8167	-15.8
p_coriacea	-48.820794	-15.799994
p_coriacea	-48.8222	-15.8064
p_coriacea	-48.822222	-15.806389
p_coriacea	-48.824722	-15.8325
p_coriacea	-48.939444	-15.72
p_coriacea	-48.95	-15.88
p_coriacea	-48.9528	-16.3269
p_coriacea	-48.95280075	-16.32670021
p_coriacea	-48.9531	-16.9731
p_coriacea	-48.9592	-15.8525
p_coriacea	-48.95920181	-15.85249996
p_coriacea	-48.964444	-15.72
p_coriacea	-48.9675	-15.7225
p_coriacea	-49	-16
p_coriacea	-49.065056	-15.337361
p_coriacea	-49.0931	-16.7083
p_coriacea	-49.123944	-16.756444
p_coriacea	-49.14080048	-14.52470016
p_coriacea	-49.1667	-17.5
p_coriacea	-49.183333	-16.2
p_coriacea	-49.22809982	-16.96220016
p_coriacea	-49.2439	-16.8233
p_coriacea	-49.2439003	-16.82329941
p_coriacea	-49.2539	-16.6786
p_coriacea	-49.3178	-14.8525
p_coriacea	-49.3752778	-16.725
p_coriacea	-49.4264	-16.4961
p_coriacea	-49.85311	-15.9333
p_coriacea	-49.9	-16
p_coriacea	-50.00122	-16.0611
p_coriacea	-50.03	-15.13
p_coriacea	-50.0839	-17.6472
p_coriacea	-50.14030075	-15.9343996
p_coriacea	-50.166667	-15.066667
p_coriacea	-50.215	-16.1269
p_coriacea	-50.21500015	-16.12669945
p_coriacea	-50.4483	-16.9481
p_coriacea	-50.627222	-16.992056
p_coriacea	-50.92810059	-17.79809952
p_coriacea	-51.478056	-17.845278
p_coriacea	-51.692778	-17.929444
p_coriacea	-51.711944	-17.900278
p_coriacea	-51.7144	-17.8814
p_coriacea	-51.71440125	-17.88139915
p_coriacea	-51.717222	-17.923056
p_coriacea	-51.73	-17.08
p_coriacea	-51.7333333	-17.0833333
p_coriacea	-51.741944	-17.917778
p_coriacea	-51.75	-16.966667
p_coriacea	-51.78	-17.2
p_coriacea	-51.8	-17.15
p_coriacea	-51.81029892	-16.95669937
p_coriacea	-51.8103	-16.9567
p_coriacea	-51.81666667	-17.0566
p_coriacea	-51.95	-18.3
p_coriacea	-51.96220016	-18.30610085
p_coriacea	-51.995278	-18.439444
p_coriacea	-52.035	-17.591944
p_coriacea	-52.078611	-17.97
p_coriacea	-52.078889	-17.970833
p_coriacea	-52.140833	-18.544167
p_coriacea	-52.23	-14.63
p_coriacea	-52.25	-15.883333
p_coriacea	-52.25669861	-15.89000034
p_coriacea	-52.2567	-15.8903
p_coriacea	-52.4219	-21.7144
p_coriacea	-52.5489006	-18.40749931
p_coriacea	-52.5508	-17.5694
p_coriacea	-52.55110168	-17.56940079
p_coriacea	-52.634444	-18.242778
p_coriacea	-52.666667	-16.45
p_coriacea	-52.743611	-17.970833
p_coriacea	-52.75	-18.316667
p_coriacea	-52.75	-18.32
p_coriacea	-52.75529861	-15.71080017
p_coriacea	-52.8666667	-18.2
p_coriacea	-52.87	-17.9
p_coriacea	-52.87	-18.2
p_coriacea	-52.8781	-20.4481
p_coriacea	-52.9375	-17.756389
p_coriacea	-52.9525	-15.563611
p_coriacea	-52.9525	-15.563889
p_coriacea	-53.003333	-18.369722
p_coriacea	-53.0033333	-18.3697223
p_coriacea	-53.12919998	-18.54389954
p_coriacea	-53.1736111	-19.0002778
p_coriacea	-53.21530151	-17.31469917
p_coriacea	-53.2175	-17.301944
p_coriacea	-53.3625	-22.0513889
p_coriacea	-53.3888889	-22.0613889
p_coriacea	-53.533333	-16.933333
p_coriacea	-53.6677778	-18.1127778
p_coriacea	-53.70610046	-18.32419968
p_coriacea	-53.75920105	-20.44309998
p_coriacea	-53.897222	-19.525
p_coriacea	-54.05110168	-14.43169975
p_coriacea	-54.15	-16.68
p_coriacea	-54.2	-15.5
p_coriacea	-54.3	-15.683333
p_coriacea	-54.339186	-14.5989
p_coriacea	-54.3438889	-20.5588889
p_coriacea	-54.4041667	-20.6805556
p_coriacea	-54.4058333	-20.5322223
p_coriacea	-54.4269445	-20.6686111
p_coriacea	-54.4666667	-20.4688889
p_coriacea	-54.469056	-20.478139
p_coriacea	-54.4691667	-20.4780556
p_coriacea	-54.5	-20.95
p_coriacea	-54.5	-20.9666667
p_coriacea	-54.5166667	-20.7333333
p_coriacea	-54.55189896	-18.10059929
p_coriacea	-54.5525	-20.9666667
p_coriacea	-54.578378	-16.465103
p_coriacea	-54.6356	-16.4708
p_coriacea	-54.63560104	-16.4708004
p_coriacea	-54.646389	-20.442778
p_coriacea	-54.6464	-20.4428
p_coriacea	-54.64640045	-20.44280052
p_coriacea	-54.65	-20.4619444
p_coriacea	-54.866667	-18.933333
p_coriacea	-54.9178	-15.8106
p_coriacea	-54.96139908	-20.93190002
p_coriacea	-55	-15
p_coriacea	-55.083333	-15.166667
p_coriacea	-55.083333	-15.416667
p_coriacea	-55.16889954	-15.54669952
p_coriacea	-55.38	-15.87
p_coriacea	-55.383333	-15.866667
p_coriacea	-55.5	-15.5
p_coriacea	-55.5	-15.8
p_coriacea	-55.73	-15.43
p_coriacea	-55.7494	-15.4608
p_coriacea	-55.74969864	-15.4605999
p_coriacea	-55.80690002	-20.48360062
p_coriacea	-55.80725	-15.415111
p_coriacea	-55.8077778	-15.4152778
p_coriacea	-55.88	-12.92
p_coriacea	-55.883333	-12.916667
p_coriacea	-55.933333	-15.266667
p_coriacea	-55.9333333	-15.2666667
p_coriacea	-55.938889	-13.081667
p_coriacea	-56	-15.6
p_coriacea	-56.133333	-14.333333
p_coriacea	-56.195	-15.6489
p_coriacea	-56.32749939	-14.72029972
p_coriacea	-56.383333	-14.466667
p_coriacea	-56.4458	-14.4086
p_coriacea	-56.44609833	-14.40859985
p_coriacea	-56.48189926	-21.12109947
p_coriacea	-58	-13.066667
p_coriacea	-58	-13.07
p_coriacea	-48.1756	-21.7944
p_coriacea	-43.500556	-19.186944
p_coriacea	-47.8243	-13.6762
p_coriacea	-54.558889	-20.448889
bkg	-44.898666	-12.023563
bkg	-46.784356	-10.026195
bkg	-49.757101	-19.123604
bkg	-45.967725	-14.6175
bkg	-47.151843	-5.571073
bkg	-46.288579	-9.207771
bkg	-49.764675	-19.813523
bkg	-52.79268	-21.30796
bkg	-52.205972	-18.448454
bkg	-49.623146	-10.66618
bkg	-48.346339	-20.362341
bkg	-47.403467	-16.437544
bkg	-55.582327	-20.39781
bkg	-43.957074	-18.394347
bkg	-48.098212	-6.126207
bkg	-47.305482	-12.837992
bkg	-46.592909	-8.259794
bkg	-46.877957	-8.919009
bkg	-43.585031	-5.241814
bkg	-48.32984	-21.737989
bkg	-56.667587	-20.609745
bkg	-59.251065	-13.483255
bkg	-54.950551	-13.096886
bkg	-45.089741	-10.454802
bkg	-47.071621	-7.052377
bkg	-49.885859	-12.09726
bkg	-56.024317	-12.078195
bkg	-48.798049	-16.130892
bkg	-53.95878	-20.356997
bkg	-56.174689	-12.970733
bkg	-47.783248	-22.754308
bkg	-54.371842	-15.709959
bkg	-53.134261	-21.208479
bkg	-51.628807	-14.698661
bkg	-45.007487	-8.915337
bkg	-53.550339	-16.208934
bkg	-46.593049	-8.721701
bkg	-46.860007	-15.530188
bkg	-47.480881	-16.749269
bkg	-53.657517	-18.008143
bkg	-46.675517	-6.984119
bkg	-43.076247	-3.124041
bkg	-43.610824	-8.861756
bkg	-53.241768	-14.304539
bkg	-58.402203	-12.30873
bkg	-43.505139	-11.79926
bkg	-45.187465	-8.335375
bkg	-50.434609	-18.235459
bkg	-52.250073	-17.33899
bkg	-56.606102	-13.494409
bkg	-48.947539	-17.63279
bkg	-55.967436	-20.851627
bkg	-54.757593	-14.354248
bkg	-47.86704	-14.138398
bkg	-50.028616	-14.600858
bkg	-46.691156	-14.690968
bkg	-57.554218	-22.155081
bkg	-47.348446	-10.14779
bkg	-55.314977	-20.292702
bkg	-47.601868	-9.599441
bkg	-44.689575	-19.239338
bkg	-48.037558	-21.834299
bkg	-48.164798	-7.246451
bkg	-43.892527	-18.731167
bkg	-45.021591	-11.634401
bkg	-52.257183	-20.017478
bkg	-49.522956	-16.066137
bkg	-42.757286	-4.893145
bkg	-45.483182	-14.603066
bkg	-58.340183	-12.369685
bkg	-48.211853	-11.520502
bkg	-49.181703	-22.418964
bkg	-46.763304	-16.198862
bkg	-46.221216	-8.220622
bkg	-47.773005	-13.117591
bkg	-48.380892	-12.895474
bkg	-46.782834	-9.891178
bkg	-44.786458	-16.41029
bkg	-48.307318	-17.740207
bkg	-49.211158	-13.885011
bkg	-47.312483	-16.86142
bkg	-45.187834	-10.127553
bkg	-44.749262	-6.680623
bkg	-52.304493	-14.591253
bkg	-52.676492	-17.313192
bkg	-55.889791	-12.860033
bkg	-45.313053	-7.043954
bkg	-44.552286	-16.276599
bkg	-45.790928	-15.510946
bkg	-54.0288	-14.01534
bkg	-47.911051	-5.420824
bkg	-55.293544	-16.459377
bkg	-46.124971	-18.775671
bkg	-48.862868	-11.542602
bkg	-50.73783	-12.397473
bkg	-46.929406	-12.529306
bkg	-50.85114	-13.283651
bkg	-50.250742	-19.590276
bkg	-52.878153	-21.827276
bkg	-46.879535	-14.93053
bkg	-57.357076	-20.055628
bkg	-52.265954	-14.585743
bkg	-45.847148	-7.675507
bkg	-56.567461	-21.221545
bkg	-53.385096	-14.354137
bkg	-46.139411	-16.153991
bkg	-45.736327	-13.159888
bkg	-44.742608	-19.355124
bkg	-51.093646	-10.440183
bkg	-48.989648	-20.158779
bkg	-45.544808	-17.074931
bkg	-54.781854	-13.360596
bkg	-44.107836	-4.923007
bkg	-58.486296	-11.577539
bkg	-46.214936	-13.265468
bkg	-43.39334	-11.585009
bkg	-44.029388	-11.855034
bkg	-47.819188	-21.513929
bkg	-49.176786	-17.300533
bkg	-43.321227	-2.852422
bkg	-58.528737	-12.133984
bkg	-47.806829	-18.566491
bkg	-44.336202	-15.382724
bkg	-48.458581	-10.974461
bkg	-45.661581	-17.197179
bkg	-48.95719	-23.361111
bkg	-54.973775	-16.227115
bkg	-49.298889	-10.246809
bkg	-47.940719	-8.85981
bkg	-57.255961	-14.057322
bkg	-51.550416	-12.016131
bkg	-46.082275	-14.801733
bkg	-49.583007	-19.497688
bkg	-59.744614	-12.56727
bkg	-48.147594	-20.008959
bkg	-55.849851	-21.620656
bkg	-47.123719	-14.043731
bkg	-43.312414	-12.667639
bkg	-49.574821	-11.217396
bkg	-54.124305	-16.804945
bkg	-51.445542	-10.996687
bkg	-50.648045	-16.822511
bkg	-47.370698	-7.136554
bkg	-53.986769	-18.416835
bkg	-50.463679	-14.398894
bkg	-48.809204	-23.403675
bkg	-46.752707	-12.96978
bkg	-51.999647	-19.955333
bkg	-55.190437	-16.288396
bkg	-48.783066	-12.230142
bkg	-49.355609	-12.827649
bkg	-44.938875	-16.542783
bkg	-44.755283	-12.497137
bkg	-53.778423	-15.778466
bkg	-48.918418	-19.633704
bkg	-47.298947	-8.059386
bkg	-43.143837	-2.421503
bkg	-47.845714	-17.318101
bkg	-45.916517	-11.751485
bkg	-44.303085	-6.028859
bkg	-48.28335	-11.366424
bkg	-56.943243	-15.017182
bkg	-54.956248	-19.585476
bkg	-48.31012	-9.268741
bkg	-54.068507	-18.664419
bkg	-47.036974	-5.50085
bkg	-54.162162	-17.771941
bkg	-44.794562	-14.408235
bkg	-50.947468	-11.105467
bkg	-48.30651	-17.552982
bkg	-56.488425	-13.175439
bkg	-51.945987	-14.882709
bkg	-44.480921	-7.016722
bkg	-48.888208	-9.947893
bkg	-43.665073	-11.227327
bkg	-52.660366	-17.577972
bkg	-47.04987	-17.345787
bkg	-44.282654	-14.091789
bkg	-53.621502	-21.15429
bkg	-44.034109	-10.495359
bkg	-44.851646	-7.779466
bkg	-50.138555	-13.252389
bkg	-46.475268	-10.027249
bkg	-44.579961	-6.001024
bkg	-52.794966	-18.340925
bkg	-50.411222	-15.409698
bkg	-49.254829	-8.667482
bkg	-51.230606	-14.438396
bkg	-43.639524	-16.353236
bkg	-47.762811	-12.00502
bkg	-54.668222	-17.811276
bkg	-49.068796	-14.653441
bkg	-42.688703	-4.437526
bkg	-47.310567	-9.038234
bkg	-47.994925	-6.334032
bkg	-50.637363	-15.993159
bkg	-48.818343	-19.262515
bkg	-43.740865	-10.948031
bkg	-49.321035	-22.518106
bkg	-50.248869	-19.666199
bkg	-48.354741	-11.565209
bkg	-54.279204	-21.193312
bkg	-51.281043	-15.342725
bkg	-45.71459	-5.256063
bkg	-52.559048	-13.654351
bkg	-49.158328	-23.217262
bkg	-43.959256	-19.419522
bkg	-42.95672	-2.545112
